Average Microplastic,Year,Average of Merge1.Production,MP_Change,Yield_change,Average of distance,Name_En
8.341658499999983,1994,2960.285714285714,-0.5566808845136458,0.1671078569417065,4.116727547261109,Whiteleg shrimp
8.339125,1995,23862.960172228202,1.2307605471340444,0.21625466300832283,4.001274465072122,American cupped oyster
0.45932799999999996,1995,0,1.813708104002228,0,9.057611469492825,Atlantic bluefin tuna
0.45932799999999996,1995,0,1.813708104002228,0,9.057611469492825,Atlantic cod
1.3779839999999997,1995,14848.333333333334,1.8137081040022298,0.24573522009060908,9.057611469492823,Atlantic salmon
0.459328,1995,0,1.8137081040022296,0,9.057611469492825,Blue crab
0.9186559999999998,1995,4776,1.8137081040022285,0.2200791927449227,9.057611469492821,Blue mussel
2.626598999999999,1995,0,1.2041411788794776,0,3.812120596118365,Blue shrimp
2.6265989999999997,1995,0,0,0,3.8121205961183584,Bluegill
2.6265990000000006,1995,0,1.2041411788794816,0,3.812120596118365,Brine shrimp
0.45932799999999996,1995,0,1.8137081040022291,-1,9.057611469492825,Butter clam
2.6265990000000006,1995,0,1.2041411788794774,0,3.8121205961183575,Callinectes swimcrabs nei
2.6265990000000006,1995,0,1.2041411788794767,0,3.8121205961183624,Caribbean spiny lobster
5.25319799999999,1995,0,1.2041411788794796,0,3.812120596118363,"Clams, etc. nei"
5.2531979999999985,1995,0,1.2041411788794776,0,3.8121205961183597,Cobia
2.626598999999999,1995,287,0.1020705894397388,0.7341389728096677,3.812120596118365,Common snook
2.626598999999999,1995,0,1.2041411788794776,0,3.812120596118365,Cupped oysters nei
2.626598999999999,1995,40,1.2041411788794776,1.6666666666666667,3.812120596118365,Elkhorn sea moss
2.6265990000000006,1995,0,1.2041411788794767,0,3.8121205961183624,Florida pompano
2.626598999999999,1995,10,1.2041411788794776,0,3.812120596118365,Gracilaria seaweeds
5.253197999999998,1995,2.5,3.4082823577589565,-0.5,3.8121205961183624,Mangrove cupped oyster
2.6265990000000006,1995,0,1.2041411788794774,0,3.8121205961183575,Marine crabs nei
5.253197999999999,1995,0,1.204141178879478,0,3.812120596118357,Marine fishes nei
0.9186559999999998,1995,32,1.8137081040022291,0,9.05761146949282,Marine molluscs nei
,1995,,-1,-1,,Mojarras(=Silver-biddies) nei
0.45932799999999996,1995,10942,1.813708104002228,0.3773917421953676,9.057611469492825,Northern quahog(=Hard clam)
2.6265990000000006,1995,0,1.2041411788794774,0,3.8121205961183575,Northern white shrimp
2.626598999999999,1995,0,1.2041411788794776,0,3.812120596118365,Palinurid spiny lobsters nei
7.879796999999996,1995,39.666666666666664,2.3062117683192165,-0.1821305841924399,3.812120596118365,Penaeus shrimps nei
2.626598999999999,1995,5,1.2041411788794776,4,3.812120596118365,Queen conch
5.253197999999999,1995,3.5,1.2041411788794771,-0.4166666666666667,3.8121205961183637,Red drum
0.459328,1995,7,1.8137081040022296,-0.78125,9.057611469492823,Sand gaper
0.9186559999999995,1995,13,1.8137081040022305,-0.2777777777777778,9.057611469492825,Scallops nei
2.626598999999999,1995,1513,1.2041411788794776,0.33186619718309857,3.812120596118365,Southern white shrimp
2.626598999999999,1995,4,1.2041411788794776,-0.2,3.812120596118365,Stromboid conchs nei
2.626598999999999,1995,1,1.2041411788794776,0,3.812120596118365,Tilapias nei
18.386192999999984,1995,2712.4285714285716,1.204141178879479,-0.08372743943634778,3.812120596118364,Whiteleg shrimp
24.5654955,1996,18634.866558835423,1.9458121205762011,-0.21908822609012493,4.344841654143731,American cupped oyster
0.6335475,1996,0,0.3792921398216527,0,8.279475520743732,Atlantic bluefin tuna
0.6335475,1996,0,0.3792921398216527,0,8.279475520743732,Atlantic cod
1.9006425000000005,1996,16502,0.37929213982165316,0.1113705241890223,8.279475520743729,Atlantic salmon
0.6335475000000002,1996,0,0.3792921398216528,0,8.27947552074373,Blue crab
1.267095,1996,6067.5,0.3792921398216529,0.27041457286432163,8.27947552074373,Blue mussel
7.977315999999994,1996,0,2.0371274792992753,0,4.255344192331071,Blue shrimp
7.977315999999995,1996,0,2.037127479299276,0,4.255344192331073,Bluegill
7.9773159999999965,1996,0,2.037127479299278,0,4.2553441923310755,Brine shrimp
0.6335475,1996,0,0.3792921398216527,0,8.279475520743732,Butter clam
7.9773159999999965,1996,0,2.0371274792992753,0,4.255344192331075,Callinectes swimcrabs nei
7.9773159999999965,1996,0,2.037127479299275,0,4.2553441923310755,Caribbean spiny lobster
15.954632000000009,1996,0,2.0371274792992846,0,4.255344192331073,"Clams, etc. nei"
15.95463199999999,1996,0,2.0371274792992757,0,4.255344192331073,Cobia
7.977315999999994,1996,300,2.0371274792992753,0.04529616724738676,4.255344192331071,Common snook
7.977315999999994,1996,0,2.0371274792992753,0,4.255344192331071,Cupped oysters nei
7.977315999999994,1996,32,2.0371274792992753,-0.2,4.255344192331071,Elkhorn sea moss
7.9773159999999965,1996,0,2.037127479299275,0,4.255344192331075,Florida pompano
7.977315999999994,1996,10,2.0371274792992753,0,4.255344192331071,Gracilaria seaweeds
23.931947999999984,1996,2.6666666666666665,3.555691218948914,0.06666666666666661,4.255344192331072,Mangrove cupped oyster
7.9773159999999965,1996,0,2.0371274792992753,0,4.255344192331075,Marine crabs nei
15.954631999999991,1996,0,2.0371274792992753,0,4.255344192331075,Marine fishes nei
1.267095,1996,20,0.3792921398216529,-0.375,8.27947552074373,Marine molluscs nei
0.6335475,1996,5540,0.3792921398216527,-0.49369402303052456,8.27947552074373,Northern quahog(=Hard clam)
7.9773159999999965,1996,0,2.0371274792992753,0,4.255344192331075,Northern white shrimp
7.977315999999994,1996,0,2.0371274792992753,0,4.255344192331071,Palinurid spiny lobsters nei
23.93194799999998,1996,52.666666666666664,2.0371274792992753,0.3277310924369748,4.255344192331071,Penaeus shrimps nei
7.977315999999994,1996,3,2.0371274792992753,-0.4,4.255344192331071,Queen conch
15.95463199999999,1996,5,2.037127479299275,0.42857142857142855,4.255344192331073,Red drum
,1996,,-1,-1,,Sand gaper
1.2670950000000003,1996,25,0.3792921398216536,0.9230769230769231,8.27947552074373,Scallops nei
7.977315999999994,1996,1315,2.0371274792992753,-0.13086582947785855,4.255344192331071,Southern white shrimp
7.977315999999994,1996,4,2.0371274792992753,0,4.255344192331071,Stromboid conchs nei
7.977315999999994,1996,1,2.0371274792992753,0,4.255344192331071,Tilapias nei
55.84121199999996,1996,1968.7142857142858,2.0371274792992775,-0.27418760204350345,4.255344192331072,Whiteleg shrimp
22.310077500299997,1997,20553.377192982458,-0.0918124366634507,0.10295274334751829,4.976377808141213,American cupped oyster
0.1262025,1997,0,-0.8008002557030057,0,9.507204580199298,Atlantic bluefin tuna
0.1262025,1997,0,-0.8008002557030057,0,9.507204580199298,Atlantic cod
0.37860749999999993,1997,19541.666666666668,-0.8008002557030057,0.18419989496222688,9.507204580199295,Atlantic salmon
0.1262025,1997,115,-0.8008002557030057,0,9.507204580199298,Blue crab
0.252405,1997,6457.5,-0.8008002557030057,0.06427688504326329,9.507204580199298,Blue mussel
7.394625000099997,1997,350,-0.07304348980283562,0,4.8539230305180245,Blue shrimp
7.394625000099997,1997,0,-0.07304348980283562,0,4.853923030518031,Bluegill
7.394625000099999,1997,0,-0.07304348980283519,0,4.85392303051803,Brine shrimp
0.1262025,1997,0,-0.8008002557030057,0,9.507204580199298,Butter clam
7.394625000099999,1997,0,-0.07304348980283559,0,4.8539230305180245,Callinectes swimcrabs nei
7.394625000099999,1997,0,-0.0730434898028357,0,4.8539230305180245,Caribbean spiny lobster
14.789250000200017,1997,0,-0.07304348980283541,0,4.8539230305180245,"Clams, etc. nei"
14.789250000199994,1997,0,-0.07304348980283748,0,4.853923030518024,Cobia
,1997,,-1,-1,,Common snook
7.394625000099997,1997,15,-0.07304348980283562,0,4.8539230305180245,Cupped oysters nei
7.394625000099997,1997,36,-0.07304348980283562,0.125,4.8539230305180245,Elkhorn sea moss
7.394625000099999,1997,0,-0.0730434898028357,0,4.853923030518023,Florida pompano
7.394625000099997,1997,0,-0.07304348980283562,-1,4.8539230305180245,Gracilaria seaweeds
22.18387500029999,1997,17.333333333333332,-0.07304348980283693,5.5,4.853923030518023,Mangrove cupped oyster
7.394625000099999,1997,0,-0.07304348980283559,0,4.8539230305180245,Marine crabs nei
14.789250000199996,1997,0,-0.07304348980283736,0,4.853923030518024,Marine fishes nei
0.252405,1997,18,-0.8008002557030057,-0.1,9.507204580199298,Marine molluscs nei
0.1262025,1997,17992,-0.8008002557030057,2.247653429602888,9.507204580199298,Northern quahog(=Hard clam)
7.394625000099999,1997,0,-0.07304348980283559,0,4.8539230305180245,Northern white shrimp
7.394625000099997,1997,31,-0.07304348980283562,0,4.8539230305180245,Palinurid spiny lobsters nei
22.18387500029999,1997,45.666666666666664,-0.07304348980283554,-0.1329113924050633,4.853923030518023,Penaeus shrimps nei
7.394625000099997,1997,4,-0.07304348980283562,0.3333333333333333,4.8539230305180245,Queen conch
14.789250000199996,1997,6,-0.0730434898028356,0.2,4.8539230305180245,Red drum
0.25240499999999993,1997,28,-0.8008002557030057,0.12,9.507204580199295,Scallops nei
7.394625000099997,1997,2001,-0.07304348980283562,0.5216730038022813,4.8539230305180245,Southern white shrimp
7.394625000099997,1997,5,-0.07304348980283562,0.25,4.8539230305180245,Stromboid conchs nei
7.394625000099997,1997,1,-0.07304348980283562,0,4.8539230305180245,Tilapias nei
51.76237500070002,1997,1367.7142857142858,-0.07304348980283501,-0.3052753791451999,4.8539230305180245,Whiteleg shrimp
11.674113499999978,1998,17104.59493670886,-0.4767336196011426,-0.16779637837090416,4.526216349586889,American cupped oyster
0.10438099999999996,1998,0,-0.17290861908440827,0,9.633296431684213,Atlantic bluefin tuna
0.10438099999999996,1998,0,-0.17290861908440827,0,9.633296431684213,Atlantic cod
0.31314299999999967,1998,15781,-0.17290861908440872,-0.1924434968017058,9.633296431684212,Atlantic salmon
0.10438099999999996,1998,212,-0.17290861908440827,0.8434782608695652,9.633296431684208,Blue crab
0.20876200000000003,1998,8107,-0.17290861908440786,0.2554394115369725,9.633296431684222,Blue mussel
,1998,,-1,-1,,Blue shrimp
3.856577499999992,1998,0,-0.4784620585969078,0,4.31639057877204,Bluegill
3.856577499999994,1998,0,-0.4784620585969076,0,4.316390578772044,Brine shrimp
0.10438099999999996,1998,0,-0.17290861908440827,0,9.633296431684213,Butter clam
3.8565774999999944,1998,0,-0.4784620585969077,0,4.316390578772045,Callinectes swimcrabs nei
3.8565774999999944,1998,0,-0.4784620585969077,0,4.316390578772043,Caribbean spiny lobster
7.713154999999984,1998,0,-0.4784620585969101,0,4.31639057877204,"Clams, etc. nei"
7.713154999999985,1998,0,-0.4784620585969085,0,4.316390578772041,Cobia
3.856577499999992,1998,15,-0.4784620585969079,0,4.316390578772041,Cupped oysters nei
3.856577499999992,1998,160,-0.4784620585969079,3.4444444444444446,4.316390578772041,Elkhorn sea moss
3.8565774999999944,1998,0,-0.4784620585969077,0,4.316390578772044,Florida pompano
3.856577499999992,1998,0,-0.4784620585969079,0,4.31639057877204,Gracilaria seaweeds
7.713154999999984,1998,1143.5,-0.6523080390646062,64.97115384615385,4.316390578772041,Mangrove cupped oyster
3.8565774999999944,1998,0,-0.4784620585969077,0,4.316390578772045,Marine crabs nei
7.713154999999987,1998,0,-0.47846205859690843,0,4.316390578772041,Marine fishes nei
0.20876200000000003,1998,17,-0.17290861908440786,-0.05555555555555555,9.633296431684222,Marine molluscs nei
0.10438099999999996,1998,19943,-0.17290861908440827,0.10843708314806581,9.63329643168421,Northern quahog(=Hard clam)
3.8565774999999944,1998,0,-0.4784620585969077,0,4.316390578772045,Northern white shrimp
,1998,,-1,-1,,Palinurid spiny lobsters nei
7.713154999999984,1998,139,-0.6523080390646052,2.0437956204379564,4.316390578772041,Penaeus shrimps nei
3.856577499999992,1998,4,-0.4784620585969079,0,4.316390578772041,Queen conch
7.713154999999986,1998,10,-0.4784620585969078,0.6666666666666666,4.316390578772042,Red drum
0.20876200000000017,1998,30,-0.1729086190844071,0.07142857142857142,9.633296431684212,Scallops nei
3.856577499999992,1998,1734,-0.4784620585969079,-0.13343328335832083,4.316390578772041,Southern white shrimp
3.856577499999992,1998,5,-0.4784620585969079,0,4.316390578772041,Stromboid conchs nei
3.856577499999992,1998,1,-0.4784620585969079,0,4.316390578772041,Tilapias nei
3.856577499999992,1998,2,0,0,4.316390578772041,Tropical spiny lobsters nei
30.852619999999934,1998,2393.75,-0.40395663839646667,0.7501827867140171,4.31639057877204,Whiteleg shrimp
18.863735000000023,1999,17513.878555304742,0.6158601678834168,0.023928284774373716,5.259810063856578,American cupped oyster
0.2484050000000001,1999,0,1.379791341336069,0,8.39814586400856,Atlantic bluefin tuna
0.2484050000000001,1999,0,1.379791341336069,0,8.39814586400856,Atlantic cod
0.7452149999999996,1999,21373,1.3797913413360683,0.35435016792345225,8.398145864008564,Atlantic salmon
0.248405,1999,129,1.3797913413360678,-0.3915094339622642,8.398145864008555,Blue crab
0.4968100000000002,1999,9320.5,1.3797913413360676,0.14968545701245836,8.398145864008557,Blue mussel
6.205110000000006,1999,0,0.6089680552251369,0,5.14830304150429,Bluegill
6.205110000000007,1999,0,0.6089680552251376,0,5.14830304150429,Brine shrimp
0.2484050000000001,1999,0,1.379791341336069,0,8.39814586400856,Butter clam
6.205110000000007,1999,0,0.6089680552251359,0,5.148303041504288,Callinectes swimcrabs nei
6.205110000000006,1999,0,0.6089680552251356,0,5.14830304150429,Caribbean spiny lobster
12.410220000000052,1999,0,0.6089680552251416,0,5.148303041504294,"Clams, etc. nei"
12.41022000000001,1999,0,0.6089680552251364,0,5.148303041504288,Cobia
,1999,,-1,-1,,Cupped oysters nei
6.205110000000004,1999,160,0.6089680552251359,0,5.148303041504287,Elkhorn sea moss
6.205110000000004,1999,136,0,0,5.148303041504287,Eucheuma seaweeds nei
6.205110000000006,1999,0,0.6089680552251356,0,5.148303041504288,Florida pompano
6.205110000000004,1999,0,0.6089680552251359,0,5.148303041504287,Gracilaria seaweeds
18.61533000000001,1999,623.3333333333334,1.4134520828377042,-0.454889957732109,5.148303041504291,Mangrove cupped oyster
6.205110000000007,1999,0,0.6089680552251359,0,5.148303041504288,Marine crabs nei
12.41022000000001,1999,3,0.6089680552251361,0,5.148303041504287,Marine fishes nei
0.4968100000000001,1999,18,1.3797913413360672,0.058823529411764705,8.398145864008557,Marine molluscs nei
0.2484050000000001,1999,26517,1.379791341336069,0.32963947249661535,8.398145864008555,Northern quahog(=Hard clam)
6.205110000000007,1999,0,0.6089680552251359,0,5.148303041504288,Northern white shrimp
12.410220000000008,1999,145,0.6089680552251359,0.04316546762589928,5.148303041504287,Penaeus shrimps nei
6.205110000000004,1999,10,0.6089680552251359,1.5,5.148303041504287,Queen conch
12.41022000000001,1999,15,0.6089680552251358,0.5,5.148303041504289,Red drum
0.4968100000000002,1999,25,1.3797913413360658,-0.16666666666666666,8.398145864008557,Scallops nei
6.205110000000004,1999,1068,0.6089680552251359,-0.38408304498269896,5.148303041504287,Southern white shrimp
6.205110000000004,1999,5,0.6089680552251359,0,5.148303041504287,Stromboid conchs nei
6.205110000000004,1999,50,0.6089680552251359,49,5.148303041504288,Tilapias nei
6.205110000000004,1999,1,0.6089680552251359,-0.5,5.148303041504287,Tropical spiny lobsters nei
49.64088000000009,1999,3447.125,0.6089680552251379,0.44005221932114885,5.148303041504288,Whiteleg shrimp
27.07290300000009,2000,12631.69303264894,0.43518253410578683,-0.27876095561808306,5.0415644351103674,American cupped oyster
0.09811500000000001,2000,0,-0.6050200277772187,0,9.276472261146662,Atlantic bluefin tuna
0.09811500000000001,2000,0,-0.6050200277772187,0,9.276472261146662,Atlantic cod
0.2943449999999999,2000,29595,-0.6050200277772185,0.38469096523651336,9.276472261146658,Atlantic salmon
0.098115,2000,488,-0.6050200277772186,2.7829457364341086,9.276472261146662,Blue crab
0.19623000000000007,2000,11767.5,-0.6050200277772186,0.26253956332814765,9.27647226114666,Blue mussel
8.991596000000026,2000,0,0.44906311088764267,0,4.934888012991441,Bluegill
8.991596000000012,2000,0,0.4490631108876406,0,4.93488801299144,Brine shrimp
0.09811500000000001,2000,0,-0.6050200277772187,0,9.276472261146662,Butter clam
8.991596000000024,2000,1,0.449063110887642,0,4.93488801299144,Callinectes swimcrabs nei
8.991596000000012,2000,0,0.44906311088763995,0,4.93488801299144,Caribbean spiny lobster
17.983192000000088,2000,0,0.44906311088763434,0,4.934888012991439,"Clams, etc. nei"
17.983192000000052,2000,0,0.44906311088763934,0,4.934888012991439,Cobia
8.991596000000024,2000,95,0.4490631108876424,-0.40625,4.93488801299144,Elkhorn sea moss
,2000,,-1,-1,,Eucheuma seaweeds nei
8.991596000000012,2000,0,0.44906311088763995,0,4.934888012991438,Florida pompano
8.991596000000024,2000,0,0.4490631108876424,0,4.93488801299144,Gracilaria seaweeds
26.97478800000008,2000,544,0.44906311088763723,-0.12727272727272732,4.93488801299144,Mangrove cupped oyster
8.991596000000012,2000,0,0.44906311088763995,0,4.934888012991438,Marine crabs nei
17.983192000000038,2000,0,0.44906311088764134,-1,4.934888012991439,Marine fishes nei
0.19623000000000004,2000,359,-0.6050200277772186,18.944444444444443,9.276472261146658,Marine molluscs nei
0.09811500000000001,2000,23985,-0.6050200277772187,-0.0954859146962326,9.276472261146662,Northern quahog(=Hard clam)
8.991596000000012,2000,0,0.44906311088763995,0,4.934888012991438,Northern white shrimp
26.97478800000008,2000,239.33333333333334,1.173594666331464,0.6505747126436783,4.93488801299144,Penaeus shrimps nei
8.991596000000024,2000,15,0.4490631108876424,0.5,4.93488801299144,Queen conch
17.983192000000038,2000,12,0.44906311088764134,-0.2,4.93488801299144,Red drum
0.19623000000000015,2000,19,-0.6050200277772185,-0.24,9.276472261146662,Scallops nei
8.991596000000024,2000,10,0,0,4.93488801299144,South American rock mussel
8.991596000000024,2000,2338,0.4490631108876424,1.1891385767790261,4.93488801299144,Southern white shrimp
8.991596000000024,2000,5,0.4490631108876424,0,4.93488801299144,Stromboid conchs nei
8.991596000000024,2000,130,0.4490631108876424,1.6,4.93488801299144,Tilapias nei
8.991596000000024,2000,22,0.4490631108876424,21,4.93488801299144,Tropical spiny lobsters nei
89.91596000000024,2000,3867.3,0.8113288886095511,0.12189143126518481,4.934888012991441,Whiteleg shrimp
0.07679999999999998,2001,16,0,0,13.861207064478856,Abalones nei
18.768715999999948,2001,13364.580043383949,-0.3067342648847119,0.05801969766370406,5.000572858386443,American cupped oyster
